Date,AAPL,AMZN,GOOGL,MSFT
2023-06-12,181.76177978515625,126.56999969482422,122.7930908203125,326.2325744628906
2023-06-13,181.28709411621094,126.66000366210938,122.98178100585938,328.63128662109375
2023-06-14,181.92001342773438,126.41999816894531,122.82286834716797,331.629638671875
2023-06-15,183.95729064941406,127.11000061035156,124.23314666748047,342.20751953125
2023-06-16,182.87933349609375,125.48999786376953,122.68383026123047,336.5351257324219
2023-06-20,182.96835327148438,125.77999877929688,122.25679016113281,332.32757568359375
2023-06-21,181.92994689941406,124.83000183105469,119.72425842285156,327.9136657714844
2023-06-22,184.93637084960938,130.14999389648438,122.30643463134766,333.95953369140625
2023-06-23,184.61988830566406,129.3300018310547,121.50198364257812,329.3489074707031
2023-06-26,183.2254638671875,127.33000183105469,117.52938079833984,323.03759765625
2023-06-27,185.9846954345703,129.17999267578125,117.51947021484375,328.90655517578125
2023-06-28,187.16156005859375,129.0399932861328,119.3567886352539,330.1649169921875
2023-06-29,187.497802734375,127.9000015258789,118.28417205810547,329.3783874511719
2023-06-30,191.82945251464844,130.36000061035156,118.88005828857422,334.77545166015625
2023-07-03,190.33615112304688,130.22000122070312,119.07870483398438,332.26861572265625
2023-07-05,189.21859741210938,130.3800048828125,120.91602325439453,332.42596435546875
2023-07-06,189.69329833984375,128.36000061035156,119.28726196289062,335.4931335449219
2023-07-07,188.5757598876953,129.77999877929688,118.66157531738281,331.5116882324219
2023-07-10,186.52862548828125,127.12999725341797,115.65233612060547,326.2129211425781
2023-07-11,186.0044708251953,128.77999877929688,116.33761596679688,326.84210205078125
2023-07-12,187.67579650878906,130.8000030517578,118.11534881591797,331.49200439453125
2023-07-13,188.4373016357422,134.3000030517578,123.68692016601562,336.8595886230469
2023-07-14,188.5856475830078,134.67999267578125,124.56089782714844,339.3958740234375
2023-07-17,191.84922790527344,133.55999755859375,123.79615783691406,339.87762451171875
2023-07-18,191.5921173095703,132.8300018310547,122.91226959228516,353.4046630859375
2023-07-19,192.94699096679688,135.36000061035156,121.19409942626953,349.0693359375
2023-07-20,190.9987335205078,129.9600067138672,118.38349151611328,340.998291015625
2023-07-21,189.82186889648438,130.0,119.19788360595703,337.9508056640625
2023-07-24,190.62290954589844,128.8000030517578,120.6975326538086,339.2680969238281
2023-07-25,191.48330688476562,129.1300048828125,121.37287902832031,345.0387878417969
2023-07-26,192.3535919189453,128.14999389648438,128.38453674316406,332.0523681640625
2023-07-27,191.08773803710938,128.25,128.5136260986328,325.1217041015625
2023-07-28,193.6689453125,132.2100067138672,131.67184448242188,332.6422119140625
2023-07-31,194.2821044921875,133.67999267578125,131.81088256835938,330.23370361328125
2023-08-01,193.4513702392578,131.69000244140625,130.64891052246094,330.6465759277344
2023-08-02,190.45480346679688,128.2100067138672,127.50062561035156,321.95623779296875
2023-08-03,189.0603485107422,128.91000366210938,127.57012939453125,321.1304626464844
2023-08-04,179.98165893554688,139.57000732421875,127.23246765136719,322.2314758300781
2023-08-07,176.8763427734375,142.22000122070312,130.62901306152344,324.5220031738281
2023-08-08,177.81582641601562,139.94000244140625,130.4999237060547,320.5307312011719
2023-08-09,176.2235870361328,137.85000610351562,128.7718505859375,316.77545166015625
2023-08-10,176.0060272216797,138.55999755859375,128.80165100097656,317.46356201171875
2023-08-11,176.06544494628906,138.41000366210938,128.6725311279297,315.57611083984375
2023-08-14,177.71925354003906,140.57000732421875,130.43040466308594,318.5548095703125
2023-08-15,175.728759765625,137.6699981689453,128.8910369873047,316.41168212890625
2023-08-16,174.85731506347656,135.07000732421875,127.81842041015625,315.6432800292969
2023-08-17,172.31222534179688,133.97999572753906,129.03005981445312,312.175537109375
2023-08-18,172.79747009277344,133.22000122070312,126.58690643310547,311.7814636230469
2023-08-21,174.13436889648438,134.67999267578125,127.49066925048828,317.1013488769531
2023-08-22,175.5108642578125,134.25,128.19583129882812,317.6726989746094
2023-08-23,179.36314392089844,135.52000427246094,131.4632568359375,322.1452941894531
2023-08-24,174.6691436767578,131.83999633789062,128.8910369873047,315.2196960449219
2023-08-25,176.8774871826172,133.25999450683594,128.99034118652344,318.18499755859375
2023-08-28,178.4421844482422,133.13999938964844,130.11257934570312,318.894287109375
2023-08-29,182.3340606689453,134.91000366210938,133.64822387695312,323.53436279296875
2023-08-30,185.82980346679688,135.07000732421875,134.94924926757812,323.9087829589844
2023-08-31,186.04766845703125,138.00999450683594,135.23727416992188,322.8940124511719
2023-09-01,187.6222381591797,138.1199951171875,134.73074340820312,323.7806396484375
2023-09-05,187.85989379882812,137.27000427246094,134.8400115966797,328.5980224609375
2023-09-06,181.13577270507812,135.36000061035156,133.53897094726562,327.9379577636719
2023-09-07,175.83767700195312,137.85000610351562,134.33349609375,325.0121154785156
2023-09-08,176.45166015625,138.22999572753906,135.44581604003906,329.30731201171875
2023-09-11,177.6202392578125,143.10000610351562,135.9821319580078,332.9228820800781
2023-09-12,174.5898895263672,141.22999572753906,134.41293334960938,326.8444519042969
2023-09-13,172.52020263671875,144.85000610351562,135.77354431152344,331.0707702636719
2023-09-14,174.0353546142578,144.72000122070312,137.154052734375,333.6716613769531
2023-09-15,173.3124237060547,140.38999938964844,136.45883178710938,325.3174743652344
2023-09-18,176.2436981201172,139.97999572753906,137.26329040527344,324.1747131347656
2023-09-19,177.3330535888672,137.6300048828125,137.09442138671875,323.77081298828125
2023-09-20,173.7877960205078,135.2899932861328,132.82391357421875,316.0077819824219
2023-09-21,172.2428741455078,129.3300018310547,129.5465087890625,314.7862243652344
2023-09-22,173.0945587158203,129.1199951171875,129.3577880859375,312.3036193847656
2023-09-25,174.3720703125,131.27000427246094,130.21192932128906,312.82574462890625
2023-09-26,170.2919921875,125.9800033569336,127.6893310546875,307.50592041015625
2023-09-27,168.77682495117188,125.9800033569336,129.6457977294922,308.146240234375
2023-09-28,169.03431701660156,125.9800033569336,131.40371704101562,308.983642578125
2023-09-29,169.54928588867188,127.12000274658203,129.963623046875,311.0622863769531
2023-10-02,172.0646209716797,129.4600067138672,133.25096130371094,317.0224914550781
2023-10-03,170.7277069091797,124.72000122070312,131.5228729248047,308.73736572265625
2023-10-04,171.97549438476562,127.0,134.31362915039062,314.2246398925781
2023-10-05,173.21337890625,125.95999908447266,134.14479064941406,314.61871337890625
2023-10-06,175.76837158203125,127.95999908447266,136.63760375976562,322.4014587402344
2023-10-09,177.25381469726562,128.25999450683594,137.4718475341797,324.9234313964844
2023-10-10,176.6596221923828,129.47999572753906,137.11431884765625,323.51470947265625
2023-10-11,178.05593872070312,131.8300018310547,139.58724975585938,327.4848327636719
2023-10-12,178.95713806152344,132.3300018310547,138.01809692382812,326.24359130859375
2023-10-13,177.1151885986328,129.7899932861328,136.4191131591797,322.86444091796875
2023-10-16,176.9864501953125,132.5500030517578,138.14718627929688,327.7015380859375
2023-10-17,175.43165588378906,131.47000122070312,138.762939453125,327.1301574707031
2023-10-18,174.13436889648438,128.1300048828125,137.01498413085938,325.2091369628906
2023-10-19,173.75804138183594,128.39999389648438,136.80642700195312,326.40118408203125
2023-10-20,171.20309448242188,125.16999816894531,134.67115783691406,321.8202209472656
2023-10-23,171.32191467285156,126.55999755859375,135.5649871826172,324.4308776855469
2023-10-24,171.75762939453125,128.55999755859375,137.8591766357422,325.62286376953125
2023-10-25,169.4403533935547,121.38999938964844,124.74959564208984,335.6123352050781
2023-10-26,165.2711639404297,119.56999969482422,121.4424057006836,323.0221252441406
2023-10-27,166.58828735351562,127.73999786376953,121.33314514160156,324.91357421875
2023-10-30,168.63818359375,132.7100067138672,123.60746765136719,332.30218505859375
2023-10-31,169.11355590820312,133.08999633789062,123.23007202148438,333.0903015136719
2023-11-01,172.28250122070312,137.0,125.5838394165039,340.9321594238281
2023-11-02,175.8476104736328,138.07000732421875,126.6167221069336,343.14874267578125
2023-11-03,174.93650817871094,138.60000610351562,128.21571350097656,347.562255859375
2023-11-06,177.49147033691406,139.74000549316406,129.3577880859375,351.2368469238281
2023-11-07,180.05636596679688,142.7100067138672,130.0728759765625,355.177490234375
2023-11-08,181.11598205566406,142.0800018310547,130.93690490722656,357.807861328125
2023-11-09,180.640625,140.60000610351562,129.34788513183594,355.33514404296875
2023-11-10,184.83511352539062,143.55999755859375,131.68177795410156,364.18182373046875
2023-11-13,183.24856567382812,142.58999633789062,131.1851806640625,361.2362060546875
2023-11-14,185.86639404296875,145.8000030517578,132.7047119140625,364.77288818359375
2023-11-15,186.4315948486328,143.1999969482422,133.69784545898438,364.9209899902344
2023-11-16,188.11734008789062,142.8300018310547,135.99205017089844,371.33746337890625
2023-11-17,188.09750366210938,145.17999267578125,134.38314819335938,365.0986633300781
2023-11-20,189.8427276611328,146.1300048828125,135.3167266845703,372.5910949707031
2023-11-21,189.03952026367188,143.89999389648438,136.03179931640625,368.2772521972656
2023-11-22,189.7039031982422,146.7100067138672,137.5413818359375,372.9958801269531
2023-11-24,188.37515258789062,146.74000549316406,135.7537078857422,372.581298828125
2023-11-27,188.19667053222656,147.72999572753906,135.47561645507812,373.7461242675781
2023-11-28,188.80152893066406,147.02999877929688,136.2602081298828,377.7835693359375
2023-11-29,187.7801971435547,146.32000732421875,134.06533813476562,373.98309326171875
2023-11-30,188.35531616210938,146.08999633789062,131.6221923828125,374.042236328125
2023-12-01,189.63449096679688,147.02999877929688,130.956787109375,369.6988220214844
2023-12-04,187.83969116210938,144.83999633789062,128.38453674316406,364.3977966308594
2023-12-05,191.7961883544922,146.8800048828125,130.09275817871094,367.73431396484375
2023-12-06,190.70541381835938,144.52000427246094,129.12939453125,364.0621337890625
2023-12-07,192.63905334472656,146.8800048828125,135.99205017089844,366.1845397949219
2023-12-08,194.0669708251953,147.4199981689453,134.06533813476562,369.4223937988281
2023-12-11,191.55821228027344,145.88999938964844,132.37698364257812,366.5299987792969
2023-12-12,193.0753631591797,147.47999572753906,131.61224365234375,369.5704650878906
2023-12-13,196.29806518554688,148.83999633789062,131.6619110107422,369.5605773925781
2023-12-14,196.44680786132812,147.4199981689453,131.03623962402344,361.2290344238281
2023-12-15,195.911376953125,149.97000122070312,131.69171142578125,365.96734619140625
2023-12-18,194.24545288085938,154.07000732421875,134.86978149414062,367.8627014160156
2023-12-19,195.28663635253906,153.7899932861328,135.71395874023438,368.4648742675781
2023-12-20,193.19435119628906,152.1199951171875,137.3923797607422,365.8587951660156
2023-12-21,193.04559326171875,153.83999633789062,139.45814514160156,368.74127197265625
2023-12-22,191.9746856689453,153.4199981689453,140.5208282470703,369.7678527832031
2023-12-26,191.42930603027344,153.41000366210938,140.55059814453125,369.84686279296875
2023-12-27,191.52845764160156,153.33999633789062,139.4084930419922,369.26446533203125
2023-12-28,191.95484924316406,153.3800048828125,139.26943969726562,370.45892333984375
2023-12-29,190.91366577148438,151.94000244140625,138.733154296875,371.2091369628906
2024-01-02,184.0814971923828,149.92999267578125,137.2235565185547,366.1055603027344
2024-01-03,182.70318603515625,148.47000122070312,137.96839904785156,365.83905029296875
2024-01-04,180.38282775878906,144.57000732421875,135.4557342529297,363.213134765625
2024-01-05,179.658935546875,145.24000549316406,134.80027770996094,363.0256042480469
2024-01-08,184.00216674804688,149.10000610351562,137.88894653320312,369.8764953613281
2024-01-09,183.58570861816406,151.3699951171875,139.98451232910156,370.96234130859375
2024-01-10,184.62689208984375,153.72999572753906,141.30540466308594,377.8526611328125
2024-01-11,184.03192138671875,155.17999267578125,141.1067657470703,379.6888122558594
2024-01-12,184.359130859375,154.6199951171875,141.6728515625,383.4794616699219
2024-01-16,182.08837890625,153.16000366210938,141.5139617919922,385.2563171386719
2024-01-17,181.14634704589844,151.7100067138672,140.50094604492188,384.46661376953125
2024-01-18,187.04640197753906,153.5,142.4971923828125,388.81011962890625
2024-01-19,189.95181274414062,155.33999633789062,145.3773193359375,393.5484313964844
2024-01-22,192.2622528076172,154.77999877929688,144.989990234375,391.4161682128906
2024-01-23,193.5413818359375,156.02000427246094,146.0327911376953,393.77545166015625
2024-01-24,192.86712646484375,156.8699951171875,147.68141174316406,397.388427734375
2024-01-25,192.53988647460938,157.75,150.82969665527344,399.66876220703125
2024-01-26,190.8045654296875,159.1199951171875,151.14752197265625,398.7408447265625
2024-01-29,190.120361328125,161.25999450683594,152.45846557617188,404.45648193359375
2024-01-30,186.4613494873047,159.0,150.42251586914062,403.3409423828125
2024-01-31,182.85189819335938,155.1999969482422,139.14031982421875,392.472412109375
2024-02-01,185.29127502441406,159.27999877929688,140.19308471679688,398.5927734375
2024-02-02,184.2897186279297,171.80999755859375,141.40472412109375,405.9371643066406
2024-02-05,186.1043701171875,170.30999755859375,142.69581604003906,400.4387512207031
2024-02-06,187.71078491210938,169.14999389648438,143.11294555664062,400.2807922363281
2024-02-07,187.81985473632812,170.52999877929688,144.54307556152344,408.7308044433594
2024-02-08,186.739013671875,169.83999633789062,144.91055297851562,408.79010009765625
2024-02-09,187.50352478027344,174.4499969482422,147.97938537597656,415.1473083496094
2024-02-12,185.81564331054688,172.33999633789062,146.51942443847656,409.9253234863281
2024-02-13,183.72068786621094,168.63999938964844,144.14581298828125,401.1001281738281
2024-02-14,182.8369903564453,170.97999572753906,144.9403076171875,404.9769287109375
2024-02-15,182.54908752441406,169.8000030517578,141.79205322265625,402.0791931152344
2024-02-16,181.0101318359375,169.50999450683594,139.55746459960938,399.6067810058594
2024-02-20,180.26547241210938,167.0800018310547,140.15335083007812,398.3507995605469
2024-02-21,181.02008056640625,168.58999633789062,141.57354736328125,397.74749755859375
2024-02-22,183.05545043945312,174.5800018310547,143.10299682617188,407.1131286621094
2024-02-23,181.21864318847656,174.99000549316406,142.97390747070312,405.81756591796875
2024-02-26,179.8683319091797,174.72999572753906,136.627685546875,403.0484313964844
2024-02-27,181.32786560058594,173.5399932861328,137.92868041992188,402.9891052246094
2024-02-28,180.12648010253906,173.16000366210938,135.44581604003906,403.2264709472656
2024-02-29,179.46128845214844,176.75999450683594,137.51158142089844,409.0812072753906
2024-03-01,178.37904357910156,178.22000122070312,136.2006072998047,410.9206848144531
2024-03-04,173.85154724121094,177.5800018310547,132.43658447265625,410.34710693359375
2024-03-05,168.90704345703125,174.1199951171875,131.76123046875,398.2123107910156
2024-03-06,167.9141845703125,173.50999450683594,130.4999237060547,397.65850830078125
2024-03-07,167.79502868652344,176.82000732421875,133.45950317382812,404.63079833984375
2024-03-08,169.5126953125,175.35000610351562,134.4824676513672,401.742919921875
2024-03-11,171.51829528808594,171.9600067138672,136.7269744873047,400.06170654296875
2024-03-12,171.994873046875,175.38999938964844,137.55130004882812,410.7031555175781
2024-03-13,169.90985107421875,176.55999755859375,138.8324432373047,410.52508544921875
2024-03-14,171.7665252685547,178.75,142.1197967529297,420.5335998535156
2024-03-15,171.38922119140625,174.4199981689453,140.2129364013672,411.83056640625
2024-03-18,172.4813690185547,174.47999572753906,146.66839599609375,412.72064208984375
2024-03-19,174.82455444335938,175.89999389648438,146.02288818359375,416.76556396484375
2024-03-20,177.39608764648438,178.14999389648438,147.7211456298828,420.54345703125
2024-03-21,170.14813232421875,178.14999389648438,146.58895874023438,424.6378173828125
2024-03-22,171.05165100097656,178.8699951171875,149.7372589111328,424.0147705078125
2024-03-25,169.63185119628906,179.7100067138672,149.04205322265625,418.1995544433594
2024-03-26,168.49998474121094,178.3000030517578,149.63792419433594,417.0028991699219
2024-03-27,172.07431030273438,179.8300018310547,149.83656311035156,416.78533935546875
2024-03-28,170.25733947753906,180.3800048828125,149.89613342285156,416.08319091796875
2024-04-01,168.81768798828125,180.97000122070312,154.4249267578125,419.8907470703125
2024-04-02,167.63619995117188,180.69000244140625,153.5012664794922,416.7952575683594
2024-04-03,168.44039916992188,182.41000366210938,153.85879516601562,415.816162109375
2024-04-04,167.61631774902344,180.0,149.49888610839844,413.27447509765625
2024-04-05,168.37091064453125,185.07000732421875,151.4553985595703,420.8302307128906
2024-04-08,167.24896240234375,185.19000244140625,153.78932189941406,419.9105224609375
2024-04-09,168.46026611328125,185.6699981689453,155.5272979736328,421.5819091796875
2024-04-10,166.583740234375,185.9499969482422,155.07046508789062,418.59515380859375
2024-04-11,173.79197692871094,189.0500030517578,158.3180694580078,423.2136535644531
2024-04-12,175.2912139892578,186.1300048828125,156.64956665039062,417.25018310546875
2024-04-15,171.458740234375,183.6199951171875,153.7992401123047,409.0812072753906
2024-04-16,168.17233276367188,183.32000732421875,153.3423614501953,410.01080322265625
2024-04-17,166.8021697998047,181.27999877929688,154.40504455566406,407.3010559082031
2024-04-18,165.8489990234375,179.22000122070312,154.9413604736328,399.8144226074219
2024-04-19,163.82354736328125,174.6300048828125,153.0345001220703,394.7212219238281
2024-04-22,164.65757751464844,177.22999572753906,155.20950317382812,396.54095458984375
2024-04-23,165.7100067138672,179.5399932861328,157.1759490966797,403.0780944824219
2024-04-24,167.81491088867188,176.58999633789062,158.0399932861328,404.5516357421875
2024-04-25,168.6787109375,173.6699981689453,154.93141174316406,394.6421203613281
2024-04-26,168.0928955078125,179.6199951171875,170.7721710205078,401.84185791015625
2024-04-29,172.26295471191406,180.9600067138672,165.0118865966797,397.81671142578125
2024-04-30,169.1155548095703,175.0,161.6649627685547,385.0390930175781
2024-05-01,168.0928955078125,179.0,162.73757934570312,390.5873107910156
2024-05-02,171.79629516601562,184.72000122070312,165.47866821289062,393.455322265625
2024-05-03,182.07249450683594,186.2100067138672,166.0944366455078,402.1781005859375
2024-05-06,180.4144287109375,188.6999969482422,166.94854736328125,408.9822998046875
2024-05-07,181.0994873046875,188.75999450683594,170.07696533203125,404.8285827636719
2024-05-08,181.4370880126953,188.0,168.21978759765625,406.015380859375
2024-05-09,183.2540283203125,189.5,168.79580688476562,407.7757568359375
2024-05-10,181.99136352539062,187.47999572753906,167.49476623535156,410.1690979003906
2024-05-13,185.2026824951172,186.57000732421875,167.98141479492188,409.1603088378906
2024-05-14,186.34603881835938,187.07000732421875,169.17318725585938,411.968994140625
2024-05-15,188.62281799316406,185.99000549316406,171.3283233642578,419.171875
2024-05-16,188.7421112060547,183.6300048828125,172.9868927001953,417.10113525390625
2024-05-17,188.7719268798828,184.6999969482422,174.85401916503906,416.328369140625
2024-05-20,189.93516540527344,183.5399932861328,175.70811462402344,421.4110107421875
2024-05-21,191.2375946044922,183.14999389648438,176.6317596435547,425.0768127441406
2024-05-22,189.7959747314453,183.1300048828125,175.1718292236328,426.54315185546875
2024-05-23,185.79922485351562,181.0500030517578,172.3612060546875,423.0556640625
2024-05-24,188.88128662109375,180.75,173.79136657714844,426.18646240234375
2024-05-28,188.8912353515625,182.14999389648438,175.19168090820312,426.3450012207031
2024-05-29,189.18951416015625,182.02000427246094,174.6951141357422,425.2055969238281
2024-05-30,190.1837158203125,179.32000732421875,170.9310760498047,410.8395690917969
2024-05-31,191.13816833496094,176.44000244140625,171.3184051513672,411.2953186035156
2024-06-03,192.90786743164062,178.33999633789062,171.98382568359375,409.70013427734375
2024-06-04,193.2260284423828,179.33999633789062,172.5995635986328,412.22662353515625
2024-06-05,194.7372283935547,181.27999877929688,174.20846557617188,420.09326171875
2024-06-06,193.3552703857422,185.0,175.51942443847656,420.5985412597656
2024-06-07,195.7513427734375,184.3000030517578,173.2649688720703,419.93475341796875
2024-06-10,192.0031280517578,187.05999755859375,174.01068115234375,423.9176330566406
2024-06-11,205.9519805908203,187.22999572753906,175.6114959716797,428.6831970214844
2024-06-12,211.83778381347656,186.88999938964844,176.77479553222656,436.98577880859375
2024-06-13,213.00099182128906,183.8300018310547,174.1598358154297,437.5009765625
2024-06-14,211.26112365722656,183.66000366210938,175.78053283691406,438.4818420410156
2024-06-17,215.41693115234375,184.05999755859375,176.2279510498047,444.228271484375
2024-06-18,213.0507049560547,182.80999755859375,174.0902099609375,442.2170104980469
2024-06-20,208.46734619140625,186.10000610351562,175.29331970214844,441.5829162597656
2024-06-21,206.2900390625,189.0800018310547,178.6042938232422,445.625244140625
2024-06-24,206.93626403808594,185.57000732421875,178.19664001464844,443.5347595214844
2024-06-25,207.86090087890625,186.33999633789062,182.97918701171875,446.784423828125
2024-06-26,212.0167236328125,193.61000061035156,182.83004760742188,447.98321533203125
2024-06-27,212.86181640625,197.85000610351562,184.351318359375,448.6668701171875
2024-06-28,209.40191650390625,193.25,181.1099090576172,442.8213806152344
2024-07-01,215.49647521972656,197.1999969482422,181.94512939453125,452.51104736328125
2024-07-02,218.99612426757812,200.0,184.18228149414062,455.0374755859375
2024-07-03,220.2687225341797,197.58999633789062,184.75897216796875,456.513671875
2024-07-05,225.031005859375,200.0,189.5116729736328,463.2409973144531
2024-07-08,226.50247192382812,199.2899932861328,187.9506378173828,461.93316650390625
2024-07-09,227.3574676513672,199.33999633789062,187.9009246826172,455.2950744628906
2024-07-10,231.6326141357422,199.7899932861328,190.08834838867188,461.9430847167969
2024-07-11,226.25392150878906,195.0500030517578,184.5104217529297,450.4997863769531
2024-07-12,229.2067108154297,194.49000549316406,184.01324462890625,449.3603820800781
2024-07-15,233.04440307617188,192.72000122070312,185.4649200439453,449.7666320800781
2024-07-16,233.46197509765625,193.02000427246094,182.8697967529297,445.3676452636719
2024-07-17,227.5563201904297,187.92999267578125,179.9863739013672,439.42303466796875
2024-07-18,222.8834991455078,183.75,176.67539978027344,436.3021545410156
2024-07-19,223.01275634765625,183.1300048828125,176.6455535888672,433.0722351074219
2024-07-22,222.664794921875,182.5500030517578,180.6326446533203,438.8484191894531
2024-07-23,223.70870971679688,186.41000366210938,180.75196838378906,440.7408142089844
2024-07-24,217.276123046875,180.8300018310547,171.644287109375,424.9380798339844
2024-07-25,216.23220825195312,179.85000610351562,166.3248291015625,414.53509521484375
2024-07-26,216.69949340820312,182.5,166.04641723632812,421.34161376953125
2024-07-29,216.97787475585938,183.1999969482422,168.56198120117188,422.78814697265625
2024-07-30,217.53460693359375,181.7100067138672,169.317626953125,419.01336669921875
2024-07-31,220.795654296875,186.97999572753906,170.5605010986328,414.485595703125
2024-08-01,217.09716796875,184.07000732421875,169.7849578857422,413.2569885253906
2024-08-02,218.58848571777344,167.89999389648438,165.7083740234375,404.7166442871094
2024-08-05,208.0597381591797,161.02000427246094,158.34068298339844,391.4998474121094
2024-08-06,206.03152465820312,161.92999267578125,157.3861541748047,395.9186706542969
2024-08-07,208.60655212402344,162.77000427246094,158.03245544433594,394.7495422363281
2024-08-08,212.0763702392578,165.8000030517578,161.1048126220703,398.9701843261719
2024-08-09,214.9894256591797,166.94000244140625,162.7354278564453,402.2694091796875
2024-08-12,216.52230834960938,166.8000030517578,161.36331176757812,403.0521545410156
2024-08-13,220.24497985839844,170.22999572753906,163.22262573242188,410.1856384277344
2024-08-14,220.69288635253906,170.10000610351562,159.45428466796875,413.0093078613281
2024-08-15,223.67898559570312,177.58999633789062,160.3789825439453,417.8926696777344
2024-08-16,225.00283813476562,177.05999755859375,162.0294952392578,415.3517150878906
2024-08-19,224.8435821533203,178.22000122070312,165.7183074951172,418.388916015625
2024-08-20,225.460693359375,178.8800048828125,166.2254180908203,421.6345520019531
2024-08-21,225.35121154785156,180.11000061035156,164.9029998779297,420.9794921875
2024-08-22,223.4898681640625,176.1300048828125,162.86468505859375,412.4534912109375
2024-08-23,225.78915405273438,177.0399932861328,164.67430114746094,413.6842346191406
2024-08-26,226.12759399414062,175.5,165.21121215820312,410.4088439941406
2024-08-27,226.97364807128906,173.1199951171875,163.73965454101562,410.7562255859375
2024-08-28,225.44078063964844,170.8000030517578,161.9201202392578,407.5404052734375
2024-08-29,228.72549438476562,172.1199951171875,160.85623168945312,410.0416259765625
2024-08-30,227.93917846679688,178.5,162.44711303710938,414.0316467285156
2024-09-03,221.73802185058594,176.25,156.46148681640625,406.3890380859375
2024-09-04,219.82693481445312,173.3300018310547,155.55667114257812,405.8530578613281
2024-09-05,221.34983825683594,177.88999938964844,156.34217834472656,405.3468322753906
2024-09-06,219.79705810546875,171.38999938964844,150.05824279785156,398.7066955566406
2024-09-09,219.8866424560547,175.39999389648438,148.05706787109375,402.69671630859375
2024-09-10,219.09034729003906,179.5500030517578,148.0072784423828,411.1135559082031
2024-09-11,221.6285400390625,184.52000427246094,150.49630737304688,419.8876953125
2024-09-12,221.73802185058594,187.0,154.0108184814453,423.81817626953125
2024-09-13,221.4692840576172,186.49000549316406,156.7686767578125,427.38140869140625
2024-09-16,215.3179168701172,184.88999938964844,157.3660125732422,428.1258544921875
2024-09-17,215.7857208251953,186.8800048828125,158.6204833984375,431.9074401855469
2024-09-18,219.66766357421875,186.42999267578125,159.10833740234375,427.59979248046875
2024-09-19,227.80975341796875,189.8699951171875,161.4281005859375,435.42108154296875
2024-09-20,227.1428680419922,191.60000610351562,162.87173461914062,432.02655029296875
2024-09-23,225.4208984375,193.8800048828125,161.13938903808594,430.2796630859375
2024-09-24,226.31671142578125,193.9600067138672,161.5774383544922,425.9720153808594
2024-09-25,225.3213348388672,192.52999877929688,160.78097534179688,428.89007568359375
2024-09-26,226.4660186767578,191.16000366210938,162.01548767089844,428.0960388183594
2024-09-27,226.73477172851562,187.97000122070312,163.23016357421875,424.8305358886719
2024-09-30,231.92063903808594,186.3300018310547,165.12181091308594,427.0935363769531
2024-10-01,225.16209411621094,185.1300048828125,166.25680541992188,417.55517578125
2024-10-02,225.7294464111328,184.75999450683594,165.13177490234375,414.021728515625
2024-10-03,224.62457275390625,181.9600067138672,165.13177490234375,413.4361267089844
2024-10-04,225.74935913085938,186.50999450683594,166.32650756835938,412.9596862792969
2024-10-07,220.6630401611328,180.8000030517578,162.264404296875,406.4883117675781
2024-10-08,224.72413635253906,182.72000122070312,163.65826416015625,411.6197814941406
2024-10-09,228.47666931152344,185.1699981689453,161.14932250976562,414.3492431640625
2024-10-10,227.97898864746094,186.64999389648438,161.3683624267578,412.7413330078125
2024-10-11,226.49588012695312,188.82000732421875,162.5232696533203,413.2177429199219
2024-10-14,230.228515625,187.5399932861328,164.23573303222656,416.0167541503906
2024-10-15,232.76669311523438,187.69000244140625,164.7335205078125,415.6197204589844
2024-10-16,230.70628356933594,186.88999938964844,164.43484497070312,413.01922607421875
2024-10-17,231.07456970214844,187.52999877929688,162.21461486816406,413.6147766113281
2024-10-18,233.91136169433594,188.99000549316406,162.70248413085938,415.0440673828125
2024-10-21,235.384521484375,189.07000732421875,163.34963989257812,415.659423828125
2024-10-22,234.76739501953125,189.6999969482422,164.41493225097656,424.32440185546875
2024-10-23,229.69100952148438,184.7100067138672,162.06527709960938,421.4360656738281
2024-10-24,229.50189208984375,186.3800048828125,162.00555419921875,421.56512451171875
2024-10-25,230.33799743652344,187.8300018310547,164.5443572998047,424.9596252441406
2024-10-28,232.31878662109375,188.38999938964844,165.9879913330078,423.4112243652344
2024-10-29,232.58753967285156,190.8300018310547,168.9349822998047,428.7313232421875
2024-10-30,229.03407287597656,192.72999572753906,173.6940155029297,429.3069763183594
2024-10-31,224.8634796142578,186.39999389648438,170.3587188720703,403.3220520019531
2024-11-01,221.8773651123047,197.92999267578125,170.5379180908203,407.3121032714844
2024-11-04,220.98153686523438,195.77999877929688,168.49693298339844,405.41632080078125
2024-11-05,222.4148712158203,199.5,168.99473571777344,408.3939514160156
2024-11-06,221.68824768066406,207.08999633789062,175.7349853515625,417.0489501953125
2024-11-07,226.4261932373047,210.0500030517578,179.95639038085938,422.2598571777344
2024-11-08,226.15716552734375,208.17999267578125,177.5669403076172,419.3913879394531
2024-11-11,223.4368133544922,206.83999633789062,179.55813598632812,414.8951721191406
2024-11-12,223.4368133544922,208.91000366210938,180.82257080078125,419.87774658203125
2024-11-13,224.3236541748047,214.10000610351562,178.0946044921875,422.0316162109375
2024-11-14,227.41270446777344,211.47999572753906,174.80909729003906,423.7090148925781
2024-11-15,224.20408630371094,202.61000061035156,171.732666015625,411.9075927734375
2024-11-18,227.21339416503906,201.6999969482422,174.5303192138672,412.6619567871094
